pv_id,global_user_id,time,declaration
hfe4c0wcp3azw8,1365696308617.996159,1365696337712,wildfox
has2jvjt5bx4ys,1355655894659.145999,1355656042057,it would be a good idea to put all items that you offer on your web page
h721cch0t80csg2,1347551448200.577154,1347551491951,DONT SHOW STUFFS WHEN YOURE OUT OF STOCK
h19krxf9ekgekgekg,1315589871208.529114,1334947571449,dress lengths and heel heights are usually provided.
hejzudd5zvlf1nt,1363871214182.890115,1363874832166,lower prices!!!!!!!!!!!!!!!
hdgz2o10m8co5k3,1361515062888.472980,1361515366683,too good to improve :D
h2er88xcmxcu4ne,1337436444645.5164e6a32b2b,1337436758672,Intuitive yet lacking soul.
680,ts1320157334480,1320157334480,prices there to high the geek and dork tops in primark were only å£4.00 come you can beat primark!
hdkd4lw779xvot,1345640309893.711154,1361720324860,make items cheaper x
hf1c538cqt2o17j,1364923364928.314893,1364923730935,should have more stock in xxxl!
hfhqrrd41tgbkwvx,1319792488117.474996,1365915434653,different currencies please like aus dollar xx
h0w0hjw5ekgekgekg,1330341151486.21955,1334126591533,Not deleting the shopping bag after looking at a few items
hbcmbekl2orq74ko,1356898339793.232490,1356898570667,it is shockingly slow !!!!
hbtbhex17mgctz,1357906495281.940524,1357908302963,love your styles
h97hpmx925b5jeep,1351327073407.582017,1352234919533,it took me 2 hours to find it on this website
hbaw5lc0xxndoa,1353261359090.14690,1356794193650,Unfortunately my account details do not contain my recent orders and so am unable to arrange an exchange online.
ha1y9z5ze25ued6,1354076651590.895053,1351657361836,I makes my purchases more expensive and not worth buying.
hcuvetn9a45wp71t,1360178894650.68320,1360182184234,Nothing I think the site is great as it is :)
h9y8dsnyc84ug4,1353851047610.674512,1353851600834,Make some of the things cheaper
halw3yohc49pd2,1355282301237.28106,1355282522064,to improve your website i recommend; having models wear your clothing and have it shown on the section instead of having to run your mouse over the item.
hau2pbsud8iyyc,1355776374540.112820,1355777187724,there are products that are out of stock :( you need to get more
h2ezxedbeiowe2sa,1337451225579.181113,1337451441878,the same your shoes are available on the web at cheaper price.
havdfm5w8n7aifc7f,1354299811565.55207,1355856544049,cheaper stuf
h1xz21f2ekgekgekg,1336421837301.895922,1336421884189,better colour scheme
hfh34dwgw9o7kl,1365875641246.961207,1365876459202,have cheaper prices..
h52n25xe87bjy0wr,1343234366354.317463,1343234420762,OPENING HOURS ????
h12s3qufekgekgekg,1333683367921.480233,1334535912373,i can't ship things to the united states
hdnjd3hz8ju311s,1361912200159.790200,1361912343183,make your prices CHEAPER!!
h6ory77673387j45l,1339505489599.2ce4991166a8,1346751542918,..can't think of anything.
h555z7av4l1btt5,1343387000992.527038,1343387117335,It doesn't make for 'easy' shopping!!
hd3o98jvrh8zw9,1360710993321.442084,1360711180706,Items that were sold out were still displayed whcih wastes time and is frustrating!
hazbx1ui1ykdu63o,1356093728708.832181,1356095020893,for me its ok
hdhjwerk83haaf1u,1361549020782.785903,1361550341430,STOP CHARGING PEOPLE FOR DELIVERIES
304,ts1320157334480,1320157334480,It also gives you an idea of fabric quality and the actual colour as this was an issue in the past were the online image was not accurate to the item&#44; so well done
hdhdh6ue1744tj,1352236349287.373140,1361539864405,you should have some stock more readerly available in all sizes and stores
h5jn55yegjlvta,1344262344736.83144,1344262459955,I really like the site as it is!
h94tn6bb72bm0y4,1352073485778.994223,1352073877756,I think you should make a magazine then it would be a toatall hit check out my website  www.dressdays.wix.com/dressdays
h9u6c1on38esrd,1353606365337.182736,1353606513167,british money
ha9vstg9az0ril,1354555917240.732913,1354556280993,more bags styles and more varites!
hbke18m7ntn5xj,1357368190004.703546,1357368401746,lots of items are out of stock :( can we please have free shipping for international shoppers.
h05c2gkbekgekgekg,1322411473234.809247,1332513769322,Almost everything is good!
9d8dec66-35f1-11e1-9475-3daf67e08091,1325584601239.58934,1325585017324,Bigger selections otherwise good!
h94lutirrjv8c4,1352058766517.607943,1352060742126,Being able to zoom in on products to get a better view of them; maybe adding a sort of fitting room that can show you what works well with other products.
h1cndz5jekgekgekg,1335128245446.cb82bccdf9bb,1335132531146,Give me money :D
h7qc2shbe8xq1y9,1348981378983.137592,1349020724964,You need a store locator for the US.
h0amjodoekgekgekg,1332805720345.893757,1332833373697,the website does not currently work.
h0z1ec2sekgekgekg,1331222084374.764672,1334309341596,NICE!
h83dr98j3dt2cw92,1349808816046.410364,1349809773665,I could not pay for the merchandise will go elsewhere
h0sb398kekgekgekg,1333902278970.715650,1333902872971,poor range of items.
hce0j84ww9kid45,1359159424203.84209,1359159865319,please change your return policy on items!
hccxfvlcc2b397949391,1359093939886.661046,1359107521957,the prices are way to high!
h4pd62b83o88za4aa,1342428958622.438375,1342431707088,lots of variety
hcfe5vgf6uj8u2zv,1358102918862.550658,1359244002309,that you can't cancel orders
hapke8rr535x8dr,1318183295600.493956,1355504591479,MORE SIZE AVALIABILTY !
hcwe0pzj41ixdxy,1360270564448.714512,1360270657297,ihiyio
h59vvakj7dl69dz,1332339196423.78036,1343672502197,It's fuss free!!!!!
h7wmar72320tuem,1349241184611.972144,1349400669917,CANADIAN PRICES AND PROPER SHIPPING COSTS AT CHECK OUT
ha9vztm81m3dwdo4,1349968360652.340855,1354556851171,The only thing that kind of annoys me is that you can't select more than one options when it comes to the category of the item of clothing.
hfpm32b2v7qi49,1366391145984.651943,1366391993069,finding a size 16 in stock can sometimes be troublesome.
hb48jz432597c7k,1356391603090.165959,1356391684325,we like real discounts
h474u8hjkwz80og,1334531817090.168920,1341329390157,occassionally good range of shoe sizes
heocrbnfb5jvh2kd,1359465216007.941380,1364138695674,luv u
h4fqm6zz39beau,1341847652750.836104,1341850131632,it would be alot better if you was cheaper
haiayxydv37l5zr,1323183921580.e60d8409706b,1355065568565,Do you delivery in Greece?
h12hiss8ekgekgekg,1326735693380.721312,1334517992179,i like the way u can view 200 at a time its alot easier.
h4llg4snqnto78s,1342203077499.753165,1342203805872,I  want to pay using pay pal
h6zfp70nbi8zp8s,1347393999934.120711,1347394227706,group by going out/ work/ party as well as other catgegories
hafrc4xy9y4b43,1354909142623.881037,1354911785100,overall everything on your site is quite good.
h8ukxcqg2qdwq,1351453795474.325653,1351454267587,more pictures of tables in extended and un extended view very hard to get full picture
h1uua7u2ekgekgekg,1335975442131.680033,1336232423233,Always enjoy shopping here.
haiihcgm6xau81g,1349198527885.207908,1355078155885,nbhjg hgckhn dfsrtkjh gfhj ugfy :-)
hct4wwxjqc014nz,1360073665430.172731,1360074016576,can we have full view of the flowers pliz
h22fdlubekgekgekg,1336691011157.140715,1336691165101,PRICE FUCKING DESCENDING/ASCENDING JESUS CHRIST!
hfduiemzb4n1p2br,1365679750728.999816,1365679921026,It could not be any better.
hckhh5ri0kyeen,1359550845575.457028,1359550833774,chickens
h2by8b19o6nj9p,1337266436065.931472,1337267293447,your site doesn't describe what this is.
he1l7mkxtet18g,1327587505083.125205,1362761903907,Found your site a little confusing to start.
h5wq8ixw508ks6,1345053590744.feb78ec707ac,1345053858513,when i go onto vans on hers it comes up with mens aswell
h0qofhiyekgekgekg,1333803806336.882774,1333805728502,dgffd
hbhxn8ba6k1bkdp,1357219603877.281092,1357219977258,trying to find flat black ladies' boots
hc8yf5qvbswe6hl5,1358853616031.973337,1358853854812,its has a good layout and is clear to see.
hdg40bhh13q4qjk,1361462629052.857665,1361463406575,Models that have curves.
haz36aen5nixbcv,1356080058231.182919,1356080307076,you should be alowed to return to store for full refund
h09cfnkfekgekgekg,1332183182584.77441,1332755987566,Maybe notify how many items of each size are left in stock.
hessubnrvupyh6,1364407185054.914383,1364407668872,similar to the collide leather jackets you used to do.
h02uqhxpwhojbnr4i,1332363256469.d02220a497a3,1332362095917,i think you can make the prices lower
h61a6xdda9e88c7,1344933417455.365464,1345329511634,I would like to know if items are lined (in this case the boutique camo silk shorts) as i find a lot of your items very sheer.
h5oar5rld4k872qc,1344543751475.310508,1344544127852,well categorised - easy to use.
hasojfso4xvnj3s,1346668743989.596317,1355693207844,The modelled images in the banner are amazing!
hb566qx9rcaccr5,1356444519266.286945,1356448173616,more jeffrey cambell shoes x
hbxw1nnc1t2kwqt,1358184577193.130280,1358185804130,like most of it tbh
haznq6a6mpg4p5,1334397510751.dbabf8718b84,1356115054519,Option for prices in NZD$
db862e7e-6fc5-11e1-8062-b5a470f22980,1325598555804.683306,1331943174080,nothing was very helpful
hcoxr08c0leji6m2,1342673780560.972012,1359820095808,more worldwide free delivery special !!!
havmfcadpaxe8y,1355870714368.412175,1355870862068,it's all just perfect!
hdak34xh26hchfc5,1351374656542.553370,1361127424313,aka make things cheaper!
466,ts1320157334480,1320157334480,Lower the prices on your clothes
h5b6458629b1t0m,1343435736546.392351,1343750153881,make the alumini bag cheaper
hbp9rybowu5lksr,1357663472406.724671,1357771727938,brava  me peace
hb5hqqak3i1b7bf,1356467494968.196204,1356469721593,change the assistant manager at kingston outlet she gives horrible customer service
ha3j3ea96a5a8el,1353910439034.138827,1354173286208,I am a big fan.
h7buc0fgz52jvn,1348144342823.685311,1348145496549,Its the best
h319z5ioekgekgekg,1338797820365.62b558426501,1338798193616,There is nothing that needs to get improved!
ha9ywke8dgpa9wu,1354561367996.813598,1354561521060,its easy to find what im looking for and i love everything.
h2f8h7e2irzrq7zot,1319746953802.265064,1337465751790,express delivery outside of UK.
h8jv6lr29idhjfo,1350806169953.350954,1350806453419,clothing night woman
he62l5jzd887b96,1363032706885.336231,1363033429363,there are too many sub-categories in each category.
h8bwu1h69ke2m72,1350325210796.626420,1350325372866,not acceptable
hc9ex16zw1wx5g,1358871790349.494557,1358881684651,I have just ordered a jacket
hbtd0z6xw1a5zae,1357910656555.77785,1357910841142,Delivry in France please
hdoq8vmfd3jzca,1361984072746.188027,1361984330388,get more size 36 shoes.
4779bab8-6612-11e1-8cad-295ece4fc1a1,1321566889696.077665b194c0,1330876471700,i want to add my uni student card
hfk1d7zfyi8irs,1364816897838.593176,1366054848349,I'm aware many designers only release clothing in insanely small sizes
hdf5qwuibtfwddad,1361405503245.737868,1361406465668,Excuse me while I cry over not being able to afford any of it.
hfcjeyr1l2alq38,1348667693356.841447,1365600714472,the clothes are too expensive ok
hd57r21hvv8g6e,1352914628296.696730,1360804341096,get longer runs.
hcelg8g2shll92,1358596986199.548655,1359194811228,your brand is my favorite
hb3v4dzonmpmkh,1353708738641.102581,1356384533255,I do not like the type of the models.
h0sh142qekgekgekg,1315496692123.45df872f28cd,1333915080735,I'd like to see more products on offer:)
hfhin1eul9r59zw,1365901556294.171880,1365902307180,I really like it :)
gzq8c5psbrfnysqti,1324842389585.513496,1331600175342,I WANT TO SPEND MY BIRTHDAY GIFT CARD ONLINE BECAUSE NONE OF THE STUFF I WANT IS IN THE ACTUAL STORE AND I AM UPSET :(
h9g1ycqn0yu9iq93,1352751951257.961027,1352752698720,Things are easy to locate on the site
hanx09micer0esy4,1355404769413.279724,1355404857272,the prices are...not.
h4gwwtzia722pq,1339277315239.835751,1341920724904,it is not clear how to use a student card - I don't know what the promotion code is on a student card
h3zvtp35d7zz8zm,1340890906428.86596,1340891271907,The main model for the men's clothing looked really weird this year.
h7367rn57f36snank,1347614895294.86521,1347620420474,I like the web exclusive
95a22d5a-1c5f-11e1-bfa2-4f2408ddd451,1322765201530.806650,1322773347114,Free delivery ;-)
haecyxa1ywfxhg,1354826741375.770218,1354828828558,Surprised by warning message-you do not have permission to view this page after entering TRACKING password.
h8xav18g3dclk5d,1342870930246.425635,1351618724764,wish you could tell me which stores i could have things delivered to
hcmeddhcc2tsgx8,1355510438914.477570,1359666641719,make everything slightly cheaper!!!!!!
h8kkkbum3o2dfoc,1350848863331.91107,1350850339159,PLEASEEEEEE restock converse all star ox low optical leather white  in a size 5!!!
h5775h5h47glyi,1343509833814.943584,1343510443612,it would have been easier if the search bar actually accepted the key words and came up with the result.
gw7wi4nnkh2n2c5do,1323956621398.792135,1323961701967,needa  new design web
hdj30fgjcn9x7uh,1361642865255.130428,1361642977007,There is to many Boxes that pop up when you click something it will say error occurred
hb74uf5un7cxhv,1356566789575.598333,1356567095075,its fabulous
h87gh6o60579s04l,1346767468722.632607,1350056593003,i dont like how i can not use my university student card online
hbo2bx7s7hfxof,1357590499034.927026,1357590572640,its very colerful :))
h23k1ein1j3n3xj,1336758813088.511539,1336759480748,All looked good to me.
hcuxrxvv9081blr,1346416004012.911834,1360182943938,More items in tall sizes.
h3bmq9waekgekgekg,1339424401732.42382,1339424403640,sdfghjkl;'#
hdqqeeepxs40yzp,1360462920518.49659,1362106220183,Let me first begin by saying I LOVE POLYVORE!!!!!
h8rddyoztpp2boi,1351082020315.251995,1351260168274,More online discounts ;0) please
hdyvoyz6g051kq,1362597998184.884703,1362598091175,no sale la tienda de mi pais :( chile
he38c9864zkhxp,1348491300894.37aedc721d8b,1362861156034,Try lowering prices...
hao2ny14q6oiboo,1355414237008.27781,1355414160241,you need to get a size 14-16 in the fur jacket
26bef7e4-5adc-11e1-8502-57d077adc5c1,1329641967296.609045,1329653104788,A simply brilliant site especially for those who  live in the country and miles from fashion and clothes.
hcuvvzeuwgkxe4,1360179723264.286076,1360179832197,Top Eleven
haao90dfx27sizg,1354536667091.390046,1354604321199,Easy to find what i'm looking for.
hashmpwcyfzg0yj,1351676427099.63152,1355681441619,hello how are you?
h9vunhpv8avybc,1353706184153.294652,1353707991354,nice products
hbbgppgr46m51en7,1356828488845.603383,1356828683743,i can't find my country i'm from Chile and here u sell ur products
hb9f9xhb34dzrm,1354123896095.621378,1356705894365,Each item has a careful description and several photographs both of the product and how best to wear it - particularly helpful if you are buying online without having tried the item on previously.
heyg5aisdmlfjjp,1364748428856.915792,1364748797631,great selection of shoes.they are reasonable price.
hcqch9hkq85n3f8,1359905203013.537726,1359905311922,Really like it.
h0ecwj4oekgekgekg,1318103701135.43504,1333058943235,Get a girl teen part
h20pvsbnekgekgekg,1336395411775.560635,1336587938576,i have been desperate to get hold of style multi tongue chuck taylor ox size 6 any help?
569,ts1320157334480,1320157334480,MAKE YOUR CLOTHES CHEAPER I CAN GET BETTER STUFF FOR \E5\A35 AT NEW LOOK COME ON I LIKE YOUR CLOTHES BUT I CAN'T AFFORD THEM
h1i6mv78ekgekgekg,1324944706238.892549,1335467223405,sometimes the list of all items does take awhile to come up.
h9sbztbkagc2pwe,1353494978643.760038,1353495100847,Everything is just fine like this!
hd95iti1i85gb5,1361042427423.171467,1361042406580,the females you use for modeling need a good seeing to from the boys like.
h7g6k6kuc9kboan,1345971974263.469459,1348406993359,Please could you add in a zoom facility on still pics.
h809hxssee5rwv,1349620984250.1005,1349621086085,narrow down search options
h0qr8kwmekgekgekg,1333808411155.81739,1333808760127,Its quick and easy> Returns with no problems> Iterms are clear
haljtbtloh47v4b5,1355261686363.200489,1355261732249,25% off all shows including branded ones
hct9ie8qe2a9p57,1360081635482.710623,1359995488119,make thing less expensive
h84dr6961bckse,1349868609330.597812,1349870076292,everything's fine except there needs to be an option to convert the price to different currencies (AUD)
h7qfv0bbkyzf8,1346705244411.10251,1349027091435,please allow to amend orders within a certain time period when placed
hbzuqpuuwdbxfg,1358303112372.487493,1358303482034,i find it easier to shop for clothes when there are at least some pictures available of the garments worn by human models
hbm533gqx0re15n,1341817200208.15e3b2bba12d,1357474301005,like-great clothes
h8d8wpgs46or1l6,1348922026839.492800,1350406761856,size 8 in conerse all starnleather ox low gold metallic
hfk1x7h7h0o3dt,1360598681141.496019,1366055099913,staaaahp
h139qdprekgekgekg,1334565182362.967875,1334565849085,It becomes a little annoying.
h5wrs8q5991301w,1345056259609.d301a349704a,1345056361024,sizes in uk not small medium large
hbp5tdkhwr69sbz3,1357656503074.103663,1357657059540,when there are problems ordering...
hc250031jwiuqh,1358441471217.729145,1358441568153,lowering your prices
h324z0p5bggh1k,1338850360542.141770,1338850470601,the birthy
d6a97902-6e2d-11e1-9984-858e4031fa1c,1331764865733.822671,1331768015376,I love its clean design and easy navigation.
h6mggmx544zwpsv,1346609334900.849948,1346609551856,i love this site how you can get around it so easily
h5faw8uiy49jbtr,1343999531951.895210,1344001736344,make sure all products have pictures
h5ht80jt628d5afp,1344151368345.331392,1344151765175,some items can only be viewed from one angle
hai3x2qvfj98ofm,1338917583799.486697,1355053858589,it's easy to find what you want
hcca0r7dpk0zwus,1359054510531.692056,1359054646802,options dont work!!!!
hcz93m0d0l3h55si,1360442735363.725395,1360444817629,bring the prices down to expensive
he0c1d6ylgl0co,1358019747133.743150,1362686101544,you need a more chic range for sure.
h9bczia8rdusro,1352468370473.54637,1352468985478,Prices seem to show up automatically in Euros and then swap to GBP.
h9g4krp68bihxs4,1352329871069.225523,1352757031205,quicker service and viewings of products
718c2d27-4514-11e1-95fa-779495895954,1322496799643.862203,1327250306990,Instead of having customers from the Highlands and Islands phone up before ordering with next day delivery the site should recognise these orders and automatically put them for Royal Mail delivery.
haa2amiqh3dg5p4,1354211210564.239667,1354567157126,sizes stocked should go up higher
h0jviz1xekgekgekg,1333392491817.4d64fe44b337,1333392674900,vans are too expensivee!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!1
hawmudyhdu56cl2,1355697700158.233754,1355931984298,Good site want a job here though..
h0vlpts8ekgekgekg,1334101659037.161483,1334101778010,You removed my student card number and now I don't get 10% off anymore.
hb118ojopmpixf,1321051091106.716651,1356198006880,Have catwalks of outfits like ASOS
hfen4v42edkmf15g,1365412963820.113092,1365727895373,jpoop[o
hbsdbzyw7r5pud3u,1315608531344.ae9d0fdf84d4,1357851324844,I really like that you publish reviews - whether they are positive or negative.
h9w0z4p8wpo88rh,1353682634269.665401,1353727230467,you must have different pose for  the garments......
h4elm4djxy8kx29j,1316753511095.989992,1341780807906,i would really like if you had up to size 20 in clothes!
hacbz10ze8calgg,1354702899241.781804,1354705064936,Nice range of products
h85jzbbv1j8dq5c,1349342680139.671977,1349941137821,I like that you have reviews.
h9emjrasdz3d84k5,1352655388401.533424,1352666283854,take down the prices
gxj09462n71jlf6wh,1326809197443.281404,1326810172474,Keep up the good work!
h5jk4ycr7a3878pa,1344257382091.690868,1344257441968,more angled images of the product
h2yrkl8768gugk4,1338646514519.450912,1338646735017,aromatic
hb9ri4ssm77godjk,1356725768016.681132,1356725979601,the sites not great when viewing on a mobile device.
h0dord07ekgekgekg,1332131661811.84406,1333018356500,Add other currencies
hct4ds8a8cf7m3,1360072869077.546598,1360073095950,ITS A GREAT SITE
h1gmjuuvekgekgekg,1335371288598.412457,1335373238725,delivery charge!?
hdmhhkklrte7gnm,1361846552298.951732,1361922478117,some are a little too expensive.
hcz4ew0c2flv9gf,1360435763430.105596,1360435930697,make your website faster please
hesl8gxs0kg8qgbv,1364393544705.752484,1364394536782,so I believe if yous are making a saving by selling online as you dont have to pay someone to do the customer service sides of things why should the prices remain the same?
hdun1wzm9y7l1w,1362340793671.834314,1362341864943,keep stock
c8f07101-6c80-11e1-9ee9-3bcca4b427f6,1317214530608.168593,1331583609791,I would like to be able to create a wish list and then send it to friends
ha9z84et2f2687t,1354561951826.185689,1354562030556,i hate this pop up it's really annoying dont think ill buy from you now
h2ejsu2tyarv5ku,1321558786743.ca1ed22784f9,1337424212878,The website is boring.
hc51xe8v2obn77q,1354460805076.822585,1358617764350,DOING UP TO SIZE 18 IN CLOTHES
h5cbjnl8eg10vhf,1343819671370.208875,1343819786812,Free international delivery and sales to intenational deliveries too.
9eaa44cf-55a1-11e1-8677-1bcf9477669d,1329068221589.edc222729446,1329069089654,can't refine search on sale items based on availability of your size.
hf18t2hs8w9zgri,1364917741953.53972,1364917811718,hard to find things you see in store
h2abcbrrsjv011,1337167254718.309318,1337168083163,found the site very easy to use
h7kf93ekfez3b7e,1333102624762.318883,1348663277839,You often have shoes which sell out very quickly.
hb6pj8vhzf45gn,1355095879820.107967,1356541095573,U CN FK OFF AND MAKE FINGS CHEAPER
hc24mfrg2dj3v5,1357944980069.550132,1358440897871,have music playing in the background
h9rhj4f028tn8ln,1353443628019.395629,1353444224363,i love the high heels and ESPECIALLY the converses.
b4f8b901-660e-11e1-b6e2-2d7bb10b6c9c,1322163274593.410141,1330875319556,free deivery
h0ctvi13ekgekgekg,1325528639036.314360,1332966632382,Make the prices cheaper.
hcawwtps145zhk7,1358972104212.998598,1358972659811,get me a job please
h3acgl3zekgekgekg,1339346674420.c8005ff1be03,1339346807724,except paypal as payment
5ca10191-453e-11e1-807f-a3278b74e39c,1327265699071.971110,1327267070397,it would be good to be able to view clothes by what's still in stock.
gxnedcaljoxeajonw,1327075301710.02375200c486,1327075498886,Should have some sort of disclaimer regarding confirmation emails.
hd5r0d15cp084fa,1360836657399.956600,1360837156230,a description of the fabrique and the cut could be of more help
hc887dxk6p3mcy5,1358808029130.820117,1358809998790,Next day Delivery
cb0c23b8-16ce-11e1-b218-478571f2f0d6,1322096844116.53571,1322109592409,The shipping costs are too high for international shipping compare with other sites such as net a porter (a
hetytoiiaoka47bc,1362216683042.220067,1364477837265,MAKE THE TOPS LONGER!
h1tek7zlekgekgekg,1330335588231.510841,1336145750998,The free shipping never worked for me.
h2teyo630emjbs,1327248424340.533500,1338323973830,i like how you always show your latest trends
hca1jakyup4jrk,1358911433556.376308,1358919500182,i wish i want to get more dicounts lol
haa8vtdrp46t2c1,1331149570075.971449,1354578218283,I would like to see more suggestions of what you should wear an item with
h0sf5t7uekgekgekg,1333909104874.51bb33588810,1333909325188,the price :)
hey42foz7dmgff7,1359286956206.356455,1364728397323,keeping the stuff in the shopping bag even if you arent logged on
hctcte1h8g7ntw5,1360086591972.995552,1360087196409,have prices in \80 as well.
h0va5ptwekgekgekg,1334076664736.467417,1334082682625,Be able to sort by price.
hafb6br4ti2zmnr,1349975835060.576200,1354884488544,I like that the background is white and not a colour or busy.
h832utwb65rwa2o4,1349790695533.50499,1349791324644,collection in store
h0wz4ijjekgekgekg,1328643029677.f4e286695428,1334181075582,bigger pictures
hawcsnxycz8691x,1355626808565.177238,1355915078609,availability of backdated stock
hewln28d2bymdd,1334673704261.61404,1364637300893,As soon as I find a suitable style for my son I then discover you don't have his size/age.
hb81tnyc3yt7vmr,1355432344981.186768,1356622191032,Make skirts/dresses longer.
hb6kfuui71cjeck,1356529893464.267441,1356532703895,The options for Pick Up From Store load very very slowly.
h3ef5e9qe315w0f2,1330348520230.329026,1339592872872,decrease postage cost
h4gums4de3650g,1341916775760.819150,1341916885020,Random pop-ups asking for opinions are VERY annoying.
hbi8m49bdk0vhlb,1357238042780.373118,1357238423829,please its killing me
h9e863i0ntbxo4e7,1352577786183.2261,1352643770455,it would be easier to shop for a full outfit if there was a model/mannequin you could put different items of clothes on together.
hcqu6953f60wux0,1357259622851.419629,1359935107446,I like the colours and font
he3niigjgnahq,1362886560948.642986,1362886581377,Have prices for Canada as well as Europe.
h0xx0nnbekgekgekg,1334241478660.d286deee9ba9,1334241598980,Make it more colourful!
hbf2d8he8kowh4oc,1357045870065.398810,1357046451368,Change color background.
h87qsozwuj16hk,1350066762362.352231,1350073392496,best!!!!!!!!!!!!!!!!!
hapr3d8y7zha017,1355515756564.799851,1355516063780,size details of the products
hem2kaw5geekpy,1364000305020.76699,1364000617419,tell us the winner of 500$ voucher.
he1n0kinjqa13,1362764562783.304089,1362764901531,far to expensive!
hdvttkql2n8eih2,1362413403293.185350,1362422187495,you could have more availible sizes
h9wzoaacmneoip,1353775590622.63600,1353776687447,sooooooooo goood!
h8rbq2q10zi1r9v,1351247787558.388278,1351257394846,yes give your complaints dept number
hbfsg11f936gd6,1357089348586.769854,1357090264541,You might want to find a photographer that can light the black clothing better so that we can actually see the detail.
hcgigt9pjo422b5,1359310504211.433142,1359310938240,low rise jeans
hb0hkc4t2si0el09h,1354789349485.203160,1356164986124,search by price could be included in options :)
h92lwu4oib7wveb,1351939518754.757003,1351939841783,i love the site and all the clothes
hc57mxkzbo0fh6,1358627240612.616047,1358627585856,i love these shoes and they don't have size 4 awh haha
h5mah77o1nb1dm8ab,1335947042823.59ef012a63d5,1344423169358,give people free delivery without having to spend \A375 as I would purchase more that way!
h9snfx1n6dogws,1352463034985.44992,1353514393573,j'aime beaucoup ce site et cette marque c'est super original mais \E7a manque de boutique en France
h5b2ogvb0s222x7i1,1343743392005.945489,1343744682745,I like the pictures of the shoes and the size of thumbnail- it catches the attention and you can see clearly the shoe and style of shoe.
hah6twnuhayxpg,1354997979197.788939,1354998053763,34 inch Chest???????????????????
h5rag78djunbgb,1321487923783.57686,1344724989549,the size guide is very confusing.
h54ee06d5l7js,1343340721668.118302,1343340815236,I cant actually click on anything from the drop down because it flashes onto the picture of the woman beneath every time.
hddih8lkz6pklu,1359191648950.286815,1361306463034,i love your web site
hbwlujd80xt4dbe,1358106996091.563726,1358107027598,lil bit more swag
h65gu4ic978qj00,1345582001201.943382,1345582279370,Make the shoes actually affordable!!
hd7d0whrn39mibpn,1360924073353.317268,1360934210920,there are no gloves
hadtww20s7ym0cj,1349952103783.995017,1354795131172,i cant afford anything.
he2n0pjmpgo8dh8,1358874565182.554730,1362825670579,when I go to pay for my product it keeps not showing up in the basket.
h3odgmseekgekgekg,1340194907433.21617,1340195011015,let me type in burgandy shoes
h6cegootpj4k8c9,1346001329627.857959,1346001428671,Being able to read reviews.
hbnwe5ph42z0l1rp,1357580498279.778952,1357580628279,Seasonal wise trend analysis updating might be so valuable for us.
h4086ty0mda6mkq,1340897573069.441312,1340911757340,i like that your delivery doesn't cost much
helwkkwgu1z63rn,1363989981905.130527,1363990248293,However I really feel that the prices need to be lowered quite A LOT.
h7ow4c1fhdk9uc,1343644977222.b5c32d971285,1348934486319,The site is brilliant.
87399430-6f50-11e1-99bb-6d2d1d0f47de,1325960354226.83360,1331892885393,I Like how easy it is to find things :)
hblkg6xni0c700s,1357439533008.765580,1357439576511,the photo's are really dark.
h9ygo8p8tz8jj5rf,1353865432231.412085,1353865734708,have nice shoes
h8hmc2mub0gwh3bn,1349451135387.100161,1350670552980,easyer to find items and hav pictures of what the products look like on people.
h0jykrjlekgekgekg,1331294998329.203654,1333397823415,I love the layout of the site and find the new purchasing process very quick and useful.
h2osaw3mcg7d9z,1337767253380.861376,1338044472942,Cheaper delivery cost
h1f7opcrekgekgekg,1335287419462.722268,1335287502675,The prices of the coner sofas.But  all online simple.
hbgko98z3829jjm,1342562653840.876637,1357138171060,I have looked at a few table and chairs and liked the look of a set you have for sale
h04blmy9lr4rmq4e6,1326768983931.f75a56c90587,1332452406116,Everything is great an rewiews are really helpful.
h2uhgnvyekgekgekg,1338387120528.890610,1338387779914,The colour of vans that I am interested in are only available in larger sizes (8+).
h2t9g3fug1cfip,1325277175431.322226,1338314629692,I like the layout of the website as it has a simple white background so dosent look complicated and is easy to find the clothing wanted to order as the links are simple to follow.
hc3l0k68p1e9q6r,1358528831274.418884,1358528915618,dont show items that are out of stock!
hc5se3gnn1d7p6,1333895850022.898832,1358662242933,markdown of prices
he8y5lh58ixtkb,1363205837707.412067,1363207122330,This site doesn't need improving.
hbay7req1ecnmt,1356797338718.956142,1356797614791,Brazil wants to buy from you guys
299,ts1320157334480,1320157334480,i love all the different angle pictures you give of the products.
h6filee13ttte5fu,1335041089507.408801,1346190068170,something like asos - catwalk movies - this would be good for dresses to see how they flow.
hb9o1v6wcb2r2u,1352575374876.220408,1356725267446,The banner ads that follow me about after I've clicked on a few items actually put me off buying the item
h0o9f72bekgekgekg,1333657585721.42869b72f494,1333657966278,Laura Lobdell Jewelry lauralobdell.com :)
h02zpjljs86mxzrdg,1332371180001.fc23ac4117e9,1332371776423,If I'm getting my order sent to New Zealand why does your website require a valid UK telephone number?
h129dfstekgekgekg,1334504136403.7238,1334504952952,The layout is fantastic and easy to use.
h7i3ts2t27t6joah1,1347231124098.725195,1348523240425,James' frankly abominable books in their '50 shades of boot' advertisement.
