"1497","send thi as a gift to my daughter in australia","Delivery"
"1498","well done","None"
"1499","other than that i love your stuff  3  3  3","Products"
"1500","am veri disappoint with your site as wa excit about my order for size 5 boot onli to be told the follow day that you had cancel my order due to no stock after all pamela miller","Stock"
"1501","everyth is fine","None"
"1502","deliveri cost","Delivery"
"1503","i like the site","None"
"1504","competit","None"
"1505","detail of time frame for deliveri andor reserv and collect servic","Delivery"
"1506","i think you should put a black back ground with white and cream dress ","Images|Navigation"
"1507","u need much improv in style","Products|Navigation"
"1508","how do i know these are authent ","None"
"1509","i love all the cloth  ","Products|Range"
"1510","stupid return form doe nt work      ","Latency"
"1511","it s just amaz      ","None"
"1512","cheaper cloth","Price"
"1513","excel ","None"
"1514","all of it","None"
"1515","tri to make the deliveri faster and cheaper","Delivery"
"1516","get back the save item is not easi ","Navigation"
"1517","armani sale","Price|Products"
"1518","put your price down pleas ","Price"
"1519","it could work a littl better ","MoreFunc"
"1520","http  wwwkatygodfreyinfo","None"
"1521","when you view your basket and then go back to shop that it goe back to what you were look at instead of scroll down all over again","Latency|Navigation"
"1522","ani locat ","None"
"1523","a great site ","None"
"1524","i would like more product brought onto the websit","Range"
"1525","your too flip in expens","Price"
"1526","i like your site in gener it nice and help your search work well howev   44  the size are a lot harder to navig when you are not in the store to tri it on how mani peopl know their waist size they onli know their size 10 12 14 16 18 20 etc make it easier for peopl by say a w28 is equival to a size 10 etc","Size|Navigation"
"1527","get a new websit","None"
"1528","get more size ","Size"
"1529","i love the lay out of the websit and think it is easi to navig ","Navigation"
"1530","pleas improv on the bloodi price ","Price"
"1531","it s veri easi to view the product you want to and the imag load quickli ","Latency|Navigation"
"1532","godhood","None"
"1533","i think it is better and easier to us to pay in ani currenc ","MoreFunc"
"1534","i love it clean design and easi navig ","Navigation"
"1535","prefer old one","None"
"1536","photo are not 100 ","Images"
"1537","labor of love scallop","Products"
"1538","kept tri to add item to my basket and the item kept remov themselv ","Latency"
"1539","search by size bring up item that are actual out of stock in size so thi could be improv ","Stock"
"1540","you guy are too good to improv  d","None"
"1541","i think you should do endless scroll becaus it s a bit annoy press next page when you re just enjoy brows for clothesaccessori","MoreFunc"
"1542","germani","None"
"1543","i like the brand and good assort ","Products|Range"
"1544","more of a rang of mend trouser","Range"
"1545","realli annoy","None"
"1546","easi to follow layout","Navigation"
"1547","you need to fix your onlin websit ","Latency"
"1548","i like that it is easi to use   44 ","Navigation"
"1549","you could improv on ship from spain to spain","Delivery"
"1550","tell us what size the model is wear for the cloth shown in the pictur for the best idea of the fit ","MoreFunc"
"1551","more giveaway or tri to connect to fashion blogger ","MoreFunc"
"1552","shop by size","Size|MoreFunc"
"1553","love it","None"
"1554","when i paid i did nt have to go through the mastercard secur payment site ","Navigation"
"1555","pleas use euro amount","MoreFunc"
"1556","remov the box that keep pop up to ask you which countri you are in and which countri you would like to ship to  or at least have it pop up","MoreFunc"
"1557","more accur color in pictur compar to realiti  ","Images"
"1558","it s okay","None"
"1559","too slow","Latency"
"1560","there is too much  hard to find less is more ","Navigation"
"1561","video could be a littl longer and the model a littl less moodi","MoreFunc"
"1562","could you show more pic in detail about cloth pleas","Images|Products"
"1563","make thing a littl cheaper so normal  peopl can afford the price dure recess  ","Price"
"1564","zoom need to go further and more real life to help potenti custom gain a realli good idea into what they are buy","Images|MoreFunc"
"1565","you should make a wish list option where custom can save what they would like to possibl purchas when return to the site","MoreFunc"
"1566","mayb a wish list to rememb","MoreFunc"
"1567","you could show the cloth on model like asp do","Images|Products"
"1568","appreci the size fit with input of true to size or smaller to size or bigger to size ","Size"
"1569","i ca nt track a order ","Navigation"
"1570","good site overal eg ","None"
"1571","cheaper price pleas ","Price"
"1572","are you back in the 90 or someth ","Products"
"1573","promot code for student discount do not allow for univers card discount","Price"
"1574","it all veri good ","None"
"1575","do you have kid stuff","Range"
"1576","more rang of knitwear","Range"
"1577","there are often item still list that are out of stock ","Stock"
"1578","i like everyth about your site ","None"
"1579","font put diff color on sale it disappoint","Price"
"1580","not the review itself ","None"
"1581","bigger size ","Size"
"1582","lower your price","Price"
"1583","tri to make a purchas","None"
"1584","photo are much bigger and clearer than previous","Images"
"1585","whi there is no deliveri to beirut lebanon","Delivery"
"1586","from what i buy and look at on the websit have recommend for me ","MoreFunc"
"1587","the websit need to be upgrad and updat ","Navigation"
"1588","a page were you put your wish list item","MoreFunc"
"1589","noth it brill","None"
"1590","video clip of cloth on model  asp do a great version of thi and often influenc my purchas decis is in a posit way","Navigation"
"1591","need a link to go back to where i left off from","Navigation"
"1592","i like that you can now save your basket ","Navigation"
"1593","i love your site ","None"
"1594","more discount code ","Price"
"1595","show model wear the item to give a clear pictur of the product  it never live up to expect ","Images"
"1596","have an option to chang the price to euro","MoreFunc"
"1597","everyth is fine ","None"
"1598","navig is easi and simpl ","Navigation"
"1599","site is good when you know what you are look for","Navigation"
"1600","veri easi to navig and veri pretti to look at ","Navigation"
"1601","i want thi t shirt","Products"
"1602","front porch","Delivery"
"1603","wa veri easi to use","Navigation"
"1604","excel","None"
"1605","i like your accessori","Products"
"1606","like how you can save thing from your shop bag for later ","Navigation"
"1607","function to search categori by materi would be great","MoreFunc"
"1608","it is a veri good site and is easi to use","Navigation"
"1609","i think it is some nice cloth","Products"
"1610","it s a shame that you do nt have pictur of woman wear the cloth ","Images|MoreFunc"
"1611","a custom should be abl to have their order deliv to a local branch  you should be abl to order and pay in store ","Delivery"
"1612","person i would find it help if when a size is out of stock you can be inform as to when it will be next avail or if it avail in a store ","Stock"
"1613","let me use my student discount         ","MoreFunc"
"1614","make your stuff cheaper  ","Price"
"1615","ensur the color swatch match the color gener on the imag of the furnitur onscreen ","MoreFunc"
"1616","and i also think it great that you know show the item on model   44  especi when on comput and you can just scroll over the cloth and it chang to the model wear it   44  that work realli well","Images|Stock"
"1617","noth ","None"
"1618","chang address requir a uk phone number and wo nt let you chang without ","Navigation"
"1619","at the moment i cant see ani of the cloth ","Latency|Images"
"1620","site too slow","Latency"
"1621","make a wish list ","MoreFunc"
"1622","the model on the front page look anorex ","None"
"1623","i think there is not enough choic of cloth on thi websit","Range"
"1624","more outfit suggest with product as oppos to similar product to that which you are view ","MoreFunc"
"1625","it is slow","Latency"
"1626","noth i just love it ","None"
"1627","archer","None"
"1628","i like how there are more choic than in the shop ","Range"
"1629","realli ","None"
"1630","deliv in franc om","Delivery"
"1631","send to america ","Delivery"
"1632","everyth","None"
"1633","rubbish thi is my third attempt and it so slow in go to buy the bag on anoth websit ","Latency"
"1634","you could add some sort of order track featur ","MoreFunc"
"1635","have a view all  select instead of view each page separ","MoreFunc"
"1636","i like the head and the font of the logo  it look veri modest and sophist ","Navigation"
"1637","give me free stuff","None"
"1638","cheaper price","Price"
"1639","matern wear","Products"
"1640","i like the shop bag idea","MoreFunc"
"1641","great","None"
"1642","nice pictur","Images|Navigation"
"1643","display item in other color when view instead of trawl threw everi item  ","Images"
"1644","veri slow navig around the site","Latency"
"1645","lower price","Price"
"1646","add what to wear with  to help like river island ha","MoreFunc"
"1647","i like the rang of brand you could improv on the inform about the product","Range"
"1648","start ship to norway","None"
"1649","make it becom a bit more color","Navigation"
"1650","a darker background or a color gentler on the eye","Navigation"
"1651","i think that thi site is brilliant ","None"
"1652","the price to expens","Price"
"1653","it would be great if we could see the stuff style for inspir ","None"
"1654","you could put a sort by price choic  ","MoreFunc"
"1655","compar thi jacket  543 to north style white and blue stripe blazer tell me that thi site is not for my budget ","Price"
"1656","fast fish time whi","None"
"1657","provid a valid uk phone number when you are buy from oversea is a bit ridicul","MoreFunc"
"1658","more select of van ","Range"
"1659","it is organ ","Navigation"
"1660","the option to toggl price when refin search and a more minimalist color schemelayout ","Navigation|MoreFunc"
"1661","you could show pictur of the cloth on an actual person","Images"
"1662","shoe should have a view from the top so that you can see the shape of the toe","Images"
"1663","review and stock checker ","Stock|MoreFunc"
"1664","like it ","None"
"1665","i think the site could use a bit of color","Navigation"
"1666","whi do you have onli ship for the uk regard your home edit","Delivery"
"1667","i would prefer to see the cloth","MoreFunc"
"1668","i think the site is realli good and set out well","Navigation"
"1669","i like how the imag show the back when you hover over it ","None"
"1670","noth","None"
"1671","i love thi shop becaus it fashion         ","None"
"1672","make stuff cheaper pleas","Price"
"1673","put the 200 per page  option at the head of the page instead of the bottom ","MoreFunc"
"1674","it s great ","None"
"1675","show more item on modelsmannequin when scroll over them ","Images|MoreFunc"
"1676","nice dress not so nice price             ","Price|Products"
"1677","i love ur web the way it is  ","None"
"1678","when we look at the top mayb put them in a model so we can see just what it look like","Images|MoreFunc"
"1679","easi to navig   44  great pic","Images|Navigation"
"1680","make thing cheaper","Price"
"1681","would like to be abl to zoom in on imag of good","Images|MoreFunc"
"1682","thi site is frequent slow load when i want to either view more item or view the next page ","Latency"
"1683","you should put more smell one in stock and it can be better if we can save the shop bag xor","Navigation|Stock"
"1684","it s 2012  sure your websit design and purchas peopl have a littl ethic by now ","Navigation"
"1685","have more averag size  size 7 for women  ","Size"
"1686","it would be good to see the item of cloth on it own and then includ in an outfit onc you hover over it ","MoreFunc"
"1687","it is good ","None"
"1688","put dollar amount in differ currenc  ","MoreFunc"
"1689","get the link work for a start ","Latency"
"1690","it would be nice if you answer your phone especi when it is a queri about a ladi gossam green van size 6 shoe which my grand daughter ha been tri to get for age ","None"
"1691","i want to order a deliveri in willow on monday morn   44  april 8ht","Delivery"
"1692","price","Price"
"1693","pay by account card ","MoreFunc"
"1694","i like the way everyth is arrang so you can find it all easili and it color and classi","Navigation"
"1695","make everyth cheaper","Price"
"1696","easi to use and navig","Navigation"
"1697","make it more color and easi to find item that you have in store","Navigation|MoreFunc"
"1698","om the model are aw ","Images"
"1699","get better cloth","Products"
"1700","well ur site is cheer and captiv and i love most few everyth i see","Products|Navigation"
"1701","make it accept my nu number ","None"
"1702","i like your site a lot ","None"
"1703","i think you must make it dress for teenag  ","Range"
"1704","fix the bug on your lingeri section where you can not select view 200  or the which type of lingeri you wish to narrow it down to ","Latency"
"1705","deliveri ","Delivery"
"1706","realli nice to use ","Navigation"
"1707","you should start a plu size rang or at least includ size 18","Size"
"1708","product","Products"
"1709","whi ca nt i ever sign in with my loin info  ","Latency"
"1710","make the price cheaper ","Price"
"1711","i love the product ","Products"
"1712","terribl site  realli hard to find anyth ","Navigation"
"1713","it easi to navig around ","Navigation"
"1714","the design of your site allow to find the good we need in veri easi way ","Navigation"
"1715","it s amaz realli  ","None"
"1716","cheaper deliveri option pleas ","Delivery"
"1717","it s confus","Navigation"
"1718","i love your site so much","None"
"1719","sit pretti","Navigation"
"1720","i love it ","None"
"1721","cheaper cloth","Price"
"1722","i would like to have item kept in my bag for futur log in if i decid to purchas item rather than have them delet ","MoreFunc"
"1723","no improv need  i found everyth i wa look for ","Navigation"
"1724","quicker","Latency"
"1725","photo need improv greatli ","Images"
"1726","it would be nice if you got stock in quicker to put it on the websit becaus certain product are so popular","Stock"
"1727","free postag","Delivery"
"1728","free deliveri","Delivery"
"1729","horribl ","None"
"1730","can you get the flippi hem dress in red back in petit  ","Products"
"1731","eas of use ","Navigation"
"1732","i m from holland and it will be veri appreci if you would also show the price in euro s ","MoreFunc"
"1733","noth i love the site ","None"
"1734","combin cart from all arcadia store","MoreFunc"
"1735","free deliveri with a minimum spend of 5000","Delivery"
"1736","collar cloth","Products"
"1737","get out","None"
"1738","i think you could tell us what store have these dress so we can tri it on","MoreFunc"
"1739","good sale","Price"
"1740","prioriti is speedi checkout","Latency"
"1741","i think the websit is perfect ","None"
"1742","pleas can you get shiraz doc marten in a size 4  ","Size"
"1743","it get peopl hope up ","None"
"1744","noth so far","None"
"1745","love it  ","Navigation"
"1746","student discount should be avail onlin ","MoreFunc"
"1747","i would like to be abl to buy half size onlin ","Size"
"1748","the onli thing i want you to improv on is the amount of goodi ","Range"
"1749","i think you could sell a littl more of your makeup in here ","Range"
"1750","i m actual veri happi brows ","Navigation"
"1751","i m sorri","None"
"1752","i like the clear display of all fashion item","Images"
"1753","bring in women v neck jumper in all size pleas  ","Range|Size"
"1754","i like that when i drag onto an imag i can see the size avail ","Images"
"1755","you could includ where each item is made in the descript ","MoreFunc"
"1756","i have been immobil after an ankl reconstruct so am not at my old size","Size"
"1757","i think the site is veri easi to navig around and ha a love interfac ","Navigation"
"1758","the cloth pictur on mannequin look aw and put me off immedi ","Images|Products"
"1759","the imag font make the product look worthi of the price tag ","Images|Price|Products"
"1760","your site wo nt let me buy anyth ","Latency"
"1761","love it actual as is","None"
"1762","i font buy most of ur stuff becaus there like e45e60","Price"
"1763","i font like the price   ","Price"
"1764","go to the check out  took me a while to realist you have to give email address befor i can process to the checkout","Navigation|MoreFunc"
"1765","mayb intern ship is a bit expens ","Delivery"
"1766","ship cost for item is more expens than a lot of other onlin cloth store ","Delivery|Price"
"1767","should be abl to select more than one type of topskirt etc ","MoreFunc"
"1768","kept crash   ","Latency"
"1769","never stylish bag ","Products"
"1770","retdfguyijo  kp","None"
"1771","it s not as easi to navig the site as it should ","Navigation"
"1772","1 in 100 or less will look like that in it  total unrealist  the imag you present is so obvious unobtain ","Images|Navigation"
"1773","just discov thi websit recent  ","None"
"1774","realli like the improv to the checkout ","Navigation"
"1775","howev i think that there could be a catwalk video show the item of cloth on a model   44  and to list what size the model is wear in the pictur for refer ","Size|MoreFunc"
"1776","cheaper price","Price"
"1777","save item in your basket","MoreFunc"
"1778","i font see categori are like bag  shoesaccessoriesetc","Navigation"
"1779","free deliveri over a amount spent","Delivery"
"1780","not work the payment with stander credit card from spain ","MoreFunc"
"1781","stop interrupt me to fill out what i like about your websit ","MoreFunc"
"1782","i would like to see the cloth be model on a cat walk ","Images|Navigation"
"1783","i would like to see more product in stock ","Stock"
"1784","pleas indic where the cloth are made ","Products|MoreFunc"
"1785","fashionablecom","None"
"1786","more pictur with model wear the cloth and accessori ","Images"
"1787","put the telephon number on to contact the store directli","MoreFunc"
"1788","free deliveri  no minimum spend  i d definit by more  ","Delivery"
"1789","problem while check out with paypal fro mexico have been report thi sever time and been told noth s wrong","Latency"
"1790","i love everyth just to bad i cant afford it    ","Price"
"1791","the ship cost are too high for intern ship compar with other site such as net a porter  a","Delivery"
"1792","put singapor in your list of countri you ship to ","Delivery"
"1793","it hard to find what you want i saw pearl queen dress in a mag took me forev to find it","Navigation"
"1794","cheaper price     ","Price"
"1795","i love how simpl it is to navig around the site and the menu tab are all use ","Navigation"
"1796","i do nt get it","None"
"1797","get more long dress  ","Range"
"1798","allow item to stay in basket longer as first time i tri to order they had disappear or at least give warn beforehand ","MoreFunc"
"1799","it s awesom  ","None"
"1800","i am interest in fabric composit more clearli","MoreFunc"
"1801","seem pretti great so far  good job ","None"
"1802","i like how it is easi to use and quit clear","Navigation"
"1803","it great the way it is","None"
"1804","it fantast ","None"
"1805","better websit","None"
"1806","i do like the typographi and lay out ","Navigation"
"1807","sort dress by sleev and add the length of the dress ","Size"
"1808","have your cloth on model so you can see how they realli look and hang on your frame","Images"
"1809","have a wish list that i can save item to and then at the end of the month when i get paid i rememb what i want ","MoreFunc"
"1810","have just filter on my size and it is still show item that are not the size i filter ","Latency"
"1811","i like your site ","None"
"1812","notttttthhhhhhhiiiiiiinggggggggg","None"
"1813","would be good for an indic of when out of stock item are back in stock  or to have an email me when back in stock  option ","Stock"
"1814","need to show open time for the store as thi is what i wa look for ","MoreFunc"
"1815","chang your courier ","None"
"1816","it doe not appear on your websit ","None"
"1817","i like everyth realli ","None"
"1818","thank you veri much","None"
"1819","dress","Products"
"1820","free deliveri to store","Delivery"
"1821","it easi","None"
"1822","the price  ","Price"
"1823","love ur dress just out of my budget by the destini bit ","Price|Products"
"1824","how easi it is to see variou photo of the cloth ","Navigation"
"1825","imposs to find a contact telephon number which is extrem frustrat ","Navigation"
"1826","add more color to the home page as it is not veri eye catch and attract and i would like to see a plu size rage as i love the cloth","Size|Navigation"
"1827","you could make the doll model prettier","Images"
"1828","cheaper p  p and cheaper cloth    ","Delivery|Price"
"1829","cheaper","Price"
"1830","lowest price first","Price|MoreFunc"
"1831","if i bought someth inshor where can i return the item ","MoreFunc"
"1832","mayb pictur where the cloth actual sit on a mannequinperson ","Images"
"1833","password updat did nt work ","Latency"
"1834","i think the site is veri clear and easi to use ","Navigation"
"1835","i love your site ","None"
"1836","pleas add saudi arabia where in you can deliv order ","Delivery"
"1837","eh a white dress with crochet top on a white mannequin is hard to spot ","Latency"
"1838","bring back your wish list  section ","MoreFunc"
"1839","make thing cheaper","Price"
"1840","do nt tri to improv anyth ","None"
"1841","the white background make some of the cloth hard to see","Images|Navigation"
"1842","we sea ma fail compar en ella","None"
"1843","lower ur fuck price","Price"
"1844","it wo nt let me log onto my account","None"
"1845","illuminati want my mind soul and my bodi ","None"
"1846","better search engin","Navigation"
"1847","more stock in differ size","Size|Stock"
"1848","absolut love your gorgeou dress","Products"
"1849","where is america on your ship form  ","Delivery"
"1850","white item are nt visibl  need to be shot against a grey background so you can see them  the detail ","Images"
"1851","where as the cloth is way too expens for the current econom stand ","Price"
"1852","price too high in thi kind of recess ","Price"
"1853","great websit ","None"
"1854","too expens   ","Price"
"1855","well 40 pound is too pu go down and even go to queen victoria school and sell them we all do love some of them cover van and stuff","Price"
"1856","they look disgust ","None"
"1857","make it possibl to view the price in differ currenc than gap","MoreFunc"
"1858","make it cheaper pl","Price"
"1859","the cloth are nice and trendi ","Products"
"1860","creat more floweri print wedg pleas ","Range"
"1861","all your item are love","Products"
"1862","be cheaper ","Price"
"1863","show the dress on model rather than on a white background ","Images|MoreFunc"
"1864","it not that good","None"
"1865","lower your price","Price"
"1866","your websit is veri slow             ","Latency"
"1867","ship wa veri easi and i like how you are abl to view the product ","Delivery"
"1868","i like that similar garment are now place in the same place ","Navigation"
"1869","size to come up first heel size obviou","Size"
"1870","noth  ","None"
"1871","add brighter color and add a design your own shirt programsoftwar","MoreFunc"
"1872","the photo are a bit small  i d like to see more of the cloth","Images"
"1873","offer servic such as to order a pair of shoe that are nt in stock ","Stock|MoreFunc"
"1874","they are sold out  ","Stock"
"1875","the layout is nice","Navigation"
"1876","i have special set for a visual impair which mean that i can not navig to the right hand side of the screen ","Latency"
"1877","i would like to use my gift voucher onlin instead of onli instor","None"
"1878","give cup size","Size"
"1879","it s cool   ","None"
"1880","shut up","None"
"1881","great layout","Navigation"
"1882","ha vent seen your site yet ","None"
"1883","all trainer on one page   ","Navigation"
"1884","cheaper pleas","Price"
"1885","i need to know the drawer dimens on the consol tabl ","Size"
"1886","it realli good ","None"
"1887","password are veri frustrat that ye send out","None"
"1888","have bright pink convers","Products"
"1889","site is to use","None"
"1890","maroon nich blazer  ","None"
"1891","cheaper postag ","Delivery"
"1892","i like your websit  it s straight forward and simpl ","Navigation"
"1893","cheaper","Price"
"1894","good good veri good ","None"
"1895","absolut love the cloth ","Products"
"1896","i just place my first order with you guy for the first time ","None"
"1897","well easi to use and mayb you should lower the price for convers just my thought and also student discount mayb 15  instead of 10   d","Price|Navigation"
"1898","the site is slow to respond and download ","Latency"
"1899","sit is good easi to use ","None"
"1900","great site","None"
"1901","too expens","Price"
"1902","i love the layout of the site and find the new purchas process veri quick and use ","Navigation"
"1903","i dislik that your size guid doe nt give detail for s m and l size so as to compar them to standard size  ie ","Size"
"1904","too slow","Latency"
"1905","other than that it a great websit  ","None"
"1906","easier navig ","Navigation"
"1907","improv  make a link for band top  crop top ","Products|MoreFunc"
"1908","noth i appreci everyth","None"
"1909","size 6 8 10 and 12 not just 8","Size"
"1910","sell more print tshirt","Range"
"1911","you need real model for the cloth so you can see how it fit the bodi and then accessori it as well","Images|MoreFunc"
"1912","would like more choic in petit and less deliveri cost ","Delivery|Range"
"1913","hope the prize to be more cheaper ","Price"
"1914","veri good","None"
"1915","i would like to see more dress up advis ","MoreFunc"
"1916","restock popular item ","Stock"
"1917","i think it d be help if there were differ number to pick for item per page ","MoreFunc"
"1918","bit slow","Latency"
"1919","the site is easi to use and look good","Navigation"
"1920","everyth and the high van shoe price","Price|Products"
"1921","cheaper price  ","Price"
"1922","everyth is just perfectthank","None"
"1923","cheaper cloth","Price"
"1924","easi to use   44  select process is a littl slow ","Latency"
"1925","make it cheaper","Price"
"1926","mi in the middl of brows ","None"
"1927","veri easi to navig and easi to see all option","Navigation"
"1928","lower price","Price"
"1929","it s freak awesom ","None"
"1930","it would be good if it wa easi to know which shoe are unisex becaus some shoe come up under both hi  and her  ","Products"
"1931","more cloth   ","Range"
"1932","pleas stock more size 8 shoe ","Stock"
"1933","more countri in your list","Delivery"
"1934","size 55 not avail onlin","Stock"
"1935","pleas use model and not manikin  ","Images|MoreFunc"
"1936","i love your site ","None"
"1937","descript of item  more detail ","MoreFunc"
"1938","would be better if when you click back it stay at the same place you were on on the page rather than go back to the top ","MoreFunc"
"1939","need more discount","Price"
"1940","noth","None"
"1941","pleas start ship to malta ","Delivery"
"1942","give currenc convers straight away  ","None"
"1943","be more specif when describ promot code ","None"
"1944","not impress","None"
"1945","i like it becaus you can see all the cloth clearli and the detail and i font think you could improv it","Navigation"
"1946","show if the shoe you are look at is avail in store ","MoreFunc"
"1947","show the cloth on peopl ","Images|Navigation"
"1948","i love the fashion","Products"
"1949","you could improv by make a basket that you can have to fill with everyth the custom want so they can buy in whenev instead of it dishearten when you leav the site so sort of like a wish list ","MoreFunc"
"1950","your cloth are too expens","Price"
"1951","it slow and veri annoy whoever design it rob you","Latency|Navigation"
"1952","gim me a job","None"
"1953","easi to use","Navigation"
"1954","can t see your phone no ","MoreFunc"
"1955","ask for hereford deliveri and you font do it gross misrepresent      ","Delivery"
"1956","    ","None"
"1957","difficult to chang the choic of the design","Navigation"
"1958","good site ","Navigation"
"1959","i think is better to buy in our own currenc ","Navigation"
"1960","i would like a spanish websit ","MoreFunc"
"1961","wool rich","Products"
"1962","i like","None"
"1963","you should enlarg the cookbook view imag more bit","Images|MoreFunc"
"1964","i d like to be abl to return item bought on the internet to the shop ","None"
"1965","thi site is my favorit ","None"
"1966","i havent realli had a chanc to look at the site becaus thi pop up just as i start tri to see the cloth rang ","Range"
"1967","mayb you can specifi the size of the dress or top on the model","Images|Size"
"1968","look good so far","None"
"1969","next day deliveri","Delivery"
"1970","i like the layout a lot","Navigation"
"1971","it would be good to see the cloth model on real peopl or a catwalk video","None"
"1972","not onli to pay whit visa some peopl do nt have a credit card","MoreFunc"
"1973","i have nt had a chanc to use the websit yet  ","None"
"1974","price","Price"
"1975","more sneaker for girl","Range"
"1976","quicker deliveri to northern ireland would be great  ","Delivery"
"1977","next day deliveri","Delivery"
"1978","i love the review ","None"
"1979","lingershirt redwith","Products"
"1980","love the white look  feel ","Navigation"
"1981","it cool","None"
"1982","cheaper shoe ","Price"
"1983","price go down","Price"
"1984","i everyth about your websit hope you cut down on the tax","Price"
"1985","roll over price and detail ","Navigation"
"1986","ship cost on the product view ","Delivery|MoreFunc"
"1987","better look on real model","Images|MoreFunc"
"1988","veri good graphic on fashion  need two male model one slightli older and one younger to appeal to a broader age rang ","Images|Navigation"
"1989","it is easi to navig around","Navigation"
"1990","catwalk video of item to get better idea of how they movewhat they look like","MoreFunc"
"1991","length for everyth  mostli there","Size"
"1992","otherwis good and userfriendli ","Navigation"
"1993","catwalkvideo","None"
"1994","i live in unit state and i ca nt see that as an option for ship","Delivery"
"1995","your site is great ","None"
"1996","when you offer free deliveri   44  improv the time in which your item get deliv ","Delivery"
"1997","the need for bra in a much small size eg ","Size"
"1998","but i ve been recent look for certain shoe i ve seen on the site the other day and search it for age on googl","Range"
"1999","i would prefer it if thi request did nt keep pop up","Navigation"
"2000","thailand should be anoth countri you delivery ","Delivery"
"2001","wish list and be abl to use gift card onlin","MoreFunc"
"2002","awesom","None"
"2003","nbvki ","None"
"2004","have a creat your look  ","Images|MoreFunc"
"2005","lower your price pleas x","Price"
"2006","love that each item is display so well  can realli get a realist view ","Navigation"
"2007","squar tan","None"
"2008","it s great","None"
"2009","noth  ","None"
"2010","more pictur ","Images|Navigation"
"2011","u can improv on the price   44  there okay","Price"
"2012","i think your site and your servic are both fabul ","None"
"2013","the page doe not tell me what size the bag is ","MoreFunc"
"2014","i veri much like the cloth and brand you offer ","Products"
"2015","at the nail polish i would like to see a pictur were the polish is realli put on ","Images"
"2016","eas of use","Navigation|MoreFunc"
"2017","i am tri to process a return for a holiday gift","Navigation"
"2018","current struggl with refin a search ","Navigation"
"2019","process order when the stock is unavail ","Stock"
"2020","your inform should be in the languag that the site say it ha  ","MoreFunc"
"2021","offer royal mail deliveri","Delivery"
"2022","i d like to see the cloth on a model ","Images|MoreFunc"
"2023","good item","Products"
"2024","the sight need work ","Navigation"
"2025","sophi horehound dress","Products"
"2026","thi is a great site","None"
"2027","cri veri veri veri veri veri veri veri veri veri veri veri expens   ","Price"
"2028","rock stud ear            ","Products"
"2029","load up imag faster   x","Latency|Images"
"2030","onli econom ","Price"
"2031","that s quit annoy ","None"
"2032","good select of pictur for the product  much more than most other site i ve been on  ","Images"
"2033","it rubbish","None"
"2034","i like your site becaus it ha it all ","None"
"2035","noth it perfect ","None"
"2036","i do nt know if that s just my laptop be funni becaus i rememb a year ago on thi websit the categori did drop down   44 ","Navigation|MoreFunc"
"2037","love it ","None"
"2038","the style and uniqu","Products"
"2039","i am addict to brows and ad thing to my wist shop basket ","Navigation"
"2040","whi cant you give the length of the leg ","Size"
"2041","i d order the galleri canva holdal","Products"
"2042"," d all is good","None"
"2043","perfect ","None"
"2044","it would be nice if when you had look at an item and went back to the search page  ie dress  you went back to the spot you were on befor rather than return to the top  thank ","MoreFunc"
"2045","i complain about a product i receiv that wa faulti and no one ha bother to mail me back ","MoreFunc"
"2046","i like that we are given the opportun to review purchas and comment on thing like size as that is sometim an issu when buy thing onlin ","Navigation"
"2047","have a larger nail varnish choic","Size"
"2048","cant get all item on one page","Navigation"
"2049","navig and filter ","Navigation"
"2050","the price for the cloth are way too expens i feel thi is onli a websit for rich peopl and the font are too small","Price"
"2051","i like the look book","Navigation"
"2052","i love the site and the cloth ","Products|Navigation"
"2053","half the time the link to click through to the review of a product do nt work ","Latency"
"2054","like includ the broadli vari select of design and the high qualiti imag ","Images|Range"
"2055","onli show item in your banner that avail or pleas sate come soon ","MoreFunc"
"2056","i think that you should reduc the price of some of the item   44  as some of them are much too expens","Images"
"2057","improv by have more specif categori","MoreFunc"
"2058","dress","Products"
"2059","current on my bb","None"
"2060","mani thank ","None"
"2061","if a product is out of stock onlin then it would be good to have an option to see if the product is avail at a store to be pick up","Stock|MoreFunc"
"2062","noth ","None"
"2063","it so slow","Latency"
"2064","make it a lot faster","Latency"
"2065","page veri slow ","Latency"
"2066","varieti","Range"
"2067","have a save item section","MoreFunc"
"2068","i like the site overal","None"
"2069","you could add a sale item tab","Price"
"2070"," mp","None"
"2071","everi thing","None"
"2072","have a currenc convert ","MoreFunc"
"2073","bolder write","Navigation"
"2074","i have been unabl to add anyth to my shop bag  includ all bathroom item ","Latency"
"2075","the websit is so good ","None"
"2076","all color should be shown on the model ","Images"
"2077","porno duo","None"
"2078","imag and write a littl small ","Images|Navigation"
"2079","hiya i think u need to improv on the size inform ","Size"
"2080","the site is well assembl  organ ","Navigation"
"2081","display price in euro                ","MoreFunc"
"2082","sheikh","Products"
"2083","no open time for the store","MoreFunc"
"2084","it s in europ ","Delivery"
"2085","i m use polyvinylcom s clip tool on your site ","None"
"2086","i like how easi it is to find exactli what you want  the onli tini and kind of silli thing i d say you could improv is when you increas the amount of item you can see on one page it jump back to the top of the page instead of carri on from where you alreadi were  i that realli weird  ","Latency|Navigation"
"2087","you need to make the review section easier to see ","MoreFunc"
"2088","free deliveri  cheaper  ","Delivery"
"2089","free deliveri to greec            ","Delivery"
"2090","qualiti of pictur and inform","Images|Navigation"
"2091","great product","Products"
