"2268","it would be good to know the price of all the items in the photo for example i am viewing a cardiganb","Images|Price|MoreFunc"
"2269","take of things which rent in stock allow things to rear the basket for at least seven days doesnt have to be reserved","Stock|MoreFunc"
"2270","i personally think that for some products that come in different colors you should have a drop box with the different colors44 so people dont have to search high and low","Products|MoreFunc"
"2271","shipping to malta","Delivery"
"2272","make a clear search and apply for jobs sections","MoreFunc"
"2273","i have a lot of problem to pay with card","Latency"
"2274","you could also have subroutine","Products"
"2275","in pounds","Price"
"2276","take gift cards on line","MoreFunc"
"2277","really terrible  confusing site","Navigation"
"2278","it would be great to have a feature that lets you to look up an item in near by stores","MoreFunc"
"2279","i live in usa","None"
"2280","order system is really bad","Navigation"
"2281","why is it sou complicated to access the comments","Navigation"
"2282","i like how the site is set out because it is easy to navigate around when your having a quick look","Navigation"
"2283","thank you for reading this","None"
"2284","one click payment for existing customers","MoreFunc"
"2285","love the brand","Products"
"2286","having prices in pounds not euro for uk customers","MoreFunc"
"2287","why does it take so long to load each page","Latency"
"2288","i wish i had heard of it on press or in a magazine to assure the authenticity","None"
"2289","i think its one of the best clothing websites as its well laid out and its easy to navigate around the website","Navigation"
"2290","unable to view all of saved items due to glitch","Latency"
"2291","delivery to russia","Delivery"
"2292","i cannot access my saved items  it always come to the same check out page","Navigation"
"2293","give us the model names","MoreFunc"
"2294","i think its a great website","None"
"2295","hii always come visit fetcher","None"
"2296","id rather have a choice to share my opinion","MoreFunc"
"2297","cost of products too expensive","Price"
"2298","their is nothing to improve on","None"
"2299","bring the wish lists back","MoreFunc"
"2300","nothing","None"
"2301","have other currencies available to the searcher","MoreFunc"
"2302","i like that its so easy to shop here  and i like the clothes here ","None"
"2303","its easy to navigate round  fab pictures and i love the enlarged feature when rolling over an image  great","Images|Navigation"
"2304","the price","Price"
"2305","i like the site a lot","None"
"2306","more size 6s","Range|Size"
"2307","if you save an item you should receive an email alert to let you know if stock is low so that you can buy it before it sells out","MoreFunc"
"2308","everything and nothing","None"
"2309","i dont like the typography","Navigation"
"2310","pigsty","None"
"2311","prices in pounds please for your uk customers","Price"
"2312","its clearly laid out","Navigation"
"2313","i would like to see a possibility to reserve items for a time period before the item is free for someone else to shop or you have to complete the buy","MoreFunc"
"2314","when pushing back in the browser while in the designer index it goes straight to the top","Navigation"
"2315","ship to us","Delivery"
"2316","in that case you will always have the best prices and so you can ensure your orders","Price"
"2317","would like to be able to go into the category that i wish to purchase","MoreFunc"
"2318","cheaper to dearrrrrrrrrrr ","Price"
"2319","try and push for more reviews from customers","MoreFunc"
"2320","beautifully clear images of products","Images"
"2321","bigger selections otherwise good","Range"
"2322","yes i like suggest what items would go with other items to create an outfit","MoreFunc"
"2323","it wont let me loin with my account","Latency"
"2324","sort out your system tried to order","Latency"
"2325","i like it as it is","None"
"2326","id like to get a bigger picture when you roll over the picture without having to click on it","Images|MoreFunc"
"2327","the speed that the items load up on page","Latency"
"2328","your site is one of the best ans very easy to use","Navigation"
"2329","there are also inconsistencies with your prices on the web vs your stores","Price"
"2330","its very slow i cant access the sale","Latency"
"2331","you all are pretty great already","None"
"2332","an attractive website","Navigation"
"2333","great site","None"
"2334","delivery is well expensive","Delivery"
"2335","i love you baby","None"
"2336","something you could improve on is making it easier to find specific items","Navigation"
"2337","easy to navigate  be good if more clothes were shown on modelsmannequins","Images|Navigation"
"2338","lower prices","Price"
"2339","little bit cheaper","Price"
"2340","no plain topstshirts found","Range"
"2341","delivery options","Delivery"
"2342","nothing i think the website is good already and cant be improved","Navigation"
"2343","i want to spend my birthday gift card online because none of the stuff i want is in the actual store and i am upset ","Stock"
"2344","lower the prices","Price"
"2345","making delivery costs less and formatting it better and easier to use","Delivery|Navigation"
"2346","the animated woman on the front page is massively annoying","Navigation"
"2347","just let me order","None"
"2348","what is your email address","None"
"2349","use gift cards online","MoreFunc"
"2350","nothing","None"
"2351","nothing","None"
"2352","being easier to search","Navigation|MoreFunc"
"2353","its ok","None"
"2354","its great","None"
"2355","i need this trench coat in the size 58","Size"
"2356","cardigans","Products"
"2357","would like to see back of the dress","Images"
"2358","vintage clothing i like","Products"
"2359","perhaps suggest what you could wear with things44 for example put an outfit together to get an idea of what goes with what","MoreFunc"
"2360","when your products are out of stock you should remove them from the site immediately","Stock"
"2361","i love the maternity clothes on here","Products"
"2362","make it easier to use a student card","MoreFunc"
"2363","vie found the same shoes on another site for less","Price"
"2364","i would like to see a catwalk feature where you can see what the garment looks like on a model whilst moving","Stock"
"2365","get real","None"
"2366","very good","None"
"2367","you have completely wiped from my account 2 items i returned without issuing me a refund","Latency"
"2368","lower your prices","Price"
"2369","make clothes cheaper","Price"
"2370","it would be the perfect shoe site","Size"
"2371","make delivery cheaper","Delivery"
"2372","i find your filter systems precise and helpful","Navigation"
"2373","i would like to be able to print my order confirmation","MoreFunc"
"2374","i like that you can view all items in a category on one page","Navigation"
"2375","why doesnt anybody sell tom ford","Range"
"2376","the images are too small","Images"
"2377","i love your website","None"
"2378","get nice stuff","Products"
"2379","improve by not having annoying pop ups that ask you how the the site could be improved","None"
"2380","sales","Price"
"2381","dogfish","None"
"2382","nothing wrong xx ","None"
"2383","sizes could also be un european size as am not sure if a 24 is a 7 or 30 a 12","MoreFunc"
"2384","all for now is perfect","None"
"2385","cheaper prices","Price"
"2386","my student card number wont work online","Latency"
"2387","catwalk for clothes would be great","MoreFunc"
"2388","to help improve i think you should make the certificate work on my laptop","MoreFunc"
"2389","create a wish list so you can save what you want to buy until the next time your on the site xxx","MoreFunc"
"2390","logging in","Navigation"
"2391","your checkout page wouldnt work so i have given up","Latency"
"2392","prices","Price"
"2393","i think it is not specif and that you should include local stores","None"
"2394","more discount codes please","Price"
"2395","please get cheaper x","Price"
"2396","if there is an item out of stock remove it from the page it is incredibly annoying to find something you like and finding out it is no longer there","Stock"
"2397","making it clearer where and what everything is","Navigation"
"2398","i cant seem to checkout","Latency"
"2399","easy to navigate","Navigation"
"2400","more offers","Price"
"2401","nothing","None"
"2402","cheaper","Price"
"2403","liver en france ","Delivery"
"2404","i find the reviews particularly helpful and the site in general is clear and easy to navigate","Navigation"
"2405","at first i think this must be a a really cool site","Navigation"
"2406","just waiting for the nude color kiss me quick shoes to come on saletheyre beautifulox","Price|Products"
"2407","very beautiful","Navigation"
"2408","usability is perfect","Navigation"
"2409","i like that everything is easy to find","Navigation"
"2410","excellent","None"
"2411","it would be useful to see the shoes being worn","Images|MoreFunc"
"2412","i already sent to you two emails","None"
"2413","your site is great","None"
"2414","ceramic pots","Products"
"2415","delivery charges are too expensive for one pair of tights","Delivery"
"2416","quicker","Latency"
"2417","great site","None"
"2418","you could have a search bar to search the name of a shoe","MoreFunc"
"2419","pl note that we are democratic","None"
"2420","please allow for email to friend","MoreFunc"
"2421","it takes a lot time if the sites are changing","Latency"
"2422","too privy","Price"
"2423","i dont think you should have to pay for delivery","Delivery"
"2424","i think it is very easy to use no improvements are needed imo ","Navigation"
"2425","the quality of the delivered flowers is open to question","Products"
"2426","would like to see the clothes on a model","Images|MoreFunc"
"2427","the choice of colors could be more various","Range"
"2428","its fine","None"
"2429","your site is very easy to use","Navigation"
"2430","clothes need higher resolution images that one can zoom in to up and very close to see the detail","Images"
"2431","free delivery","Delivery"
"2432","well44 ive been here for about five minutes and i really cant see any problems to speak of the site is simple44 straightforward and easy to navigate through ","Navigation"
"2433","it is easily accessible and easy to use","Navigation"
"2434","lower prices","Price"
"2435","i would like to see a complete view of the shoes","Images"
"2436","no improvements required","None"
"2437","length","None"
"2438","make it cheaper","Price"
"2439","nothing","None"
"2440","free postage","Delivery"
"2441","please put store open hours info on store locator page which shows address and map","MoreFunc"
"2442","web site too slow if want more items per page","Latency"
"2443","why there is no information about russian stores which are so popular in moscow","MoreFunc"
"2444","to improve you could make even more dresses and play suits in petite","Size"
"2445","everything is just fine in you site","None"
"2446","prices","Price"
"2447","get cheaper","Price"
"2448","love everything","None"
"2449","so far ok","None"
"2450","id like to see the bags draped on a mannequin so customers can get a visual of what size the bags are","Images|MoreFunc"
"2451","the layout is fantastic and easy to use","Navigation"
"2452","i like that the are loads of designer shoes","Range"
"2453","stop declining my card","None"
"2454","make every think cheaper","Price"
"2455","and they are out of stock","Stock"
"2456","you could improve creating some wish list to put our favorite pieces ","MoreFunc"
"2457","when i press girls converses or vans or whatever you still show me boys ones","Latency"
"2458","make less price","Price"
"2459","make things cheaper i wanted to buy a lot of your items","Price"
"2460","paypal payment option did not work","Latency"
"2461","it would be nice if the glassessunglasses were modeled on real people so we roughly can tell how it looks on a face","None"
"2462","love how garments arent shown on models","Images|Navigation"
"2463","pay more attentions on the china market","MoreFunc"
"2464","post and packaging always puts me off buying things online","Delivery"
"2465","i love youre ski wear","Products"
"2466","be cheaper","Price"
"2467","thanks","None"
"2468","all your shoes are ugly or too high","Price|Products"
"2469","nothing","None"
"2470","i was trying to update my email address on my account","Navigation"
"2471","cannot pay ","Latency"
"2472","this website is ridiculous things keep popping up when i try to write a review","Navigation"
"2473","seems to take a long time to move around website","Latency"
"2474","beautiful things","Products"
"2475","except it would be nice to see my purchase in canadian  not pounds","MoreFunc"
"2476","nothing","None"
"2477","you could improve when you add something to the basket and then go back to carry on looking it doesnt show straight away in the corner that its saved to the basket","MoreFunc"
"2478","make it clear about student cards","MoreFunc"
"2479","prices","Price"
"2480","where do you get your prices from","Price"
"2481","great","None"
"2482","i like the designed","Products"
"2483","make it so you can actually purchase a pair of shoes","Latency"
"2484","deliver to norway","Delivery"
"2485","id like to buy the tribal cut out dress in a size 10 if you can get some more in stock then the site is imperfection free","Stock"
"2486","the new one is rubbish i cant even loin","Navigation"
"2487","make it easier to see white colored clothes on screen as they are hard to see","MoreFunc"
"2488","im from brazil and i overlook all","None"
"2489","state if item out of stock on front page not when i go in to the item","Stock"
"2490","it would be more convenient if currently out of stock was written beneath the items image to save from clicking on it then trying to find your place back on the list","Stock"
"2491","size 4","Size"
"2492","i really like the look of the site","Navigation"
"2493","i like the fact you can view unto 100 items per page rather than trawling through lots of pages at a time","None"
"2494","its well formatted","Navigation"
"2495","you need to accept paypal","None"
"2496","and also the clothes on models if possible","None"
"2497","stop these stupid pop ups","Navigation"
"2498","maybe some more lively colors to make the page really pop","Navigation"
"2499","the site doesnt render properly in chrome","Latency"
"2500","better options for international customers who want to find an item that is out of stock online","Stock"
"2501","the review section needs to be looked at","Latency|Navigation|MoreFunc"
"2502","i know the card is in good standing","None"
"2503","get rid of the model on top of the page swinging around in dress  distracting","Navigation"
"2504","the checking out","Navigation"
"2505","its all good","None"
"2506","i wish you could add items to wish list rather than just add to bag and then save for later","MoreFunc"
"2507","add refinement by color","Navigation"
"2508","may be not","None"
"2509","on most of the jobs available there is nothing there to help me apply it just says the job is there","MoreFunc"
"2510","offer laxer option or show stock levels of an item","Stock|MoreFunc"
"2511","all are perfect","None"
"2512","way too slow","Latency"
"2513","more photos","Images"
"2514","excellent site and very fast","Navigation"
"2515","cheaper prices","Price"
"2516","improve on products","Products"
"2517","no bookmark","Navigation"
"2518","it is soot difficult to get through to your site the options are impossible","Navigation"
"2519","everything is shown clearly and arranged into interesting and useful categories","Navigation"
"2520","i lye it dam","None"
"2521","i would love to have a permanent wish list","MoreFunc"
"2522","the sml sizes could be explained","Size"
"2523","like the rotating images and the zoom feature","Images"
"2524","everything great","None"
"2525","hjhjkhjk","None"
"2526","it is impossible to find the open times of the stores","MoreFunc"
"2527","filter by size doesnt work properly and take dresses that are out of stock off the list","Latency|Stock"
"2528","let me use my password ","Latency"
"2529","i get furious when a dress is sold out in my size","Size|Stock"
"2530","stop this sodding box keep popping up every time i visit","Latency"
"2531","i love the site","None"
"2532","would like delivery to store option","MoreFunc"
"2533","im an italian buyer and i think it might be better reduce the shipping costs because there are other site like amos that offers your products without shipping costs","Delivery"
"2534","you prices","Price"
"2535","rubbish payment system wont take any of my cards which have more than adequate funds to pay with","Latency|MoreFunc"
"2536","view more items per page","MoreFunc"
"2537","just wish you would have stock of the coat i want","Stock"
"2538","a incorrect password or incorrect postcode popped up before id even finished writing it","Latency"
"2539","cheaper clothes and bigger salesdiscounts","Price"
"2540","i love it","None"
"2541","not much","None"
"2542","option for free delivery all the time","Delivery"
"2543","its  all perfect","None"
"2544","all in all44 fantastic layout and i love your clothes","Products|Navigation"
"2545","should be able to apply online","MoreFunc"
"2546","why not include a leg width measurement","Size"
"2547","like it","None"
"2548","i like the fact that the outfits are on live models and you can see the different views of the item you are looking at","Images"
"2549","apart from that i think the sites great","None"
"2550","get christian subroutine","Range"
"2551","i can only access 34 of the pages on the site","Latency"
"2552","very quick and easy","Navigation"
"2553","i want my order to be shipped to turkey","Delivery"
"2554","the website has definitely been upgraded","Navigation"
"2555","i like so much the website because yo can fin easily what you are looking for","Navigation"
"2556","i dont like popups when im trying to register","MoreFunc"
"2557","amazing","None"
"2558","stock","Stock"
"2559","is hard to see the details and fitting","Images"
"2560","dresses","Products"
"2561","i think that you should offer a what to wear ithow to style it section such as offered by the personal shopping","MoreFunc"
"2562","add more discount codes","Price"
"2563","your prices are too expensive","Price"
"2564","should have more sexy models","None"
"2565","its beautiful","None"
"2566","have a wish list web","MoreFunc"
"2567","free shipping to canada on july firstcanada day","Delivery"
"2568","free delivery","Delivery"
"2569","that the sale item prices should be reflected in the stores","Price"
"2570","u dont have enough dress on your site","Range"
"2571","it would be easier when you are searching for specific things to be able to select more than one option44 for example44 dresses and jackets","MoreFunc"
"2572","deliver free to stores  i love the sales as the reduced prices are very good","Delivery|Price"
"2573","put the suit items together","Navigation"
"2574","balk vitae lovely dress","Products"
"2575","maybe the background on its homepage can be given some color ","Navigation"
"2576","only thing you can improve on is free samples  x","None"
"2577","i like the clothes i dont like the price","Price|Products"
"2578","make your clothes affordable","Price"
"2579","if you could put runway clips of each garment and have pictures of the garments actually being worn by a model that would be great","Images|MoreFunc"
"2580","create more subheadings","MoreFunc"
"2581","wish you had some more diversity in your models","None"
"2582","i like how its set out because it makes it easy to use44 and i font have anything you can improve on","Navigation"
"2583","blue skirt","Products"
"2584","accept student cards that are not just nus extra please","MoreFunc"
"2585","make everything affordable44 not 100 quid for a bit of lace","Price"
"2586","why there is no delivering to germany","Delivery"
"2587","having models were the clothes like on asps so you really see what they look like on","Images"
"2588","i think that the we website could have like models doing a cat walk show like boohoocom so you can see what they actually look like","Images|Navigation"
"2589","let people see the reviews","MoreFunc"
"2590","cant think of any ways of improvement and have noticed the bigger variety in cheaper clothes offered which i love","Price|Range"
"2591","it would be nice if you could show the right currency for the specific country","MoreFunc"
"2592","just to get a better idea of proportions","None"
"2593","find address when signed into your account crashes the browser safari on mac","Latency"
"2594","ensure that there is always an image of all alternative color options","Images"
"2595","have add to bag on thumbnail images","MoreFunc"
"2596","stop asking me how to help you improve","Navigation"
"2597","it is easy to use","Navigation"
"2598","not much","None"
"2599","i like the ease at which you are able to look at the products","Navigation"
"2600","nothing","None"
"2601","its a great site","None"
"2602","display more per page","MoreFunc"
"2603","its great no improvement needed","None"
"2604","it is easy to use","Navigation"
"2605","maybe show the clothes on a model","Images"
"2606","free delivery","Delivery"
"2607","have more sales and xl sizes","Price|Size|Stock"
"2608","delivery charges","Delivery"
"2609","germany","MoreFunc"
"2610","easy to use  except when viewing all if you go to look at a particular item you then return to the top of the page which is slightly tedious","Navigation"
"2611","well done","None"
"2612","make the dresses and things cheaper","Price"
"2613","this would be helpful especially with sale items","None"
"2614","its rubbish","None"
"2615","it would be great if there were more sizes available in the maternity range","Stock"
"2616","do not show dresses that are out of stock  whats the point","Stock"
"2617","i think you could maybe put outfits together so people could see what they are buying in an outfit","MoreFunc"
"2618","nothing","None"
"2619","sell what i want in my size","Size"
"2620","lower your prices","Price"
"2621","make sure the item basket is always accurate","Latency"
"2622","i like the look of the site","Navigation"
"2623","length width of belt buckle and actual belt","Size"
"2624","i find the site great","Navigation"
"2625","everything is great","None"
"2626","i would like to see designer style t shirts modeled on a dummy so you can see their length  or have the length quoted","Images"
"2627","cant use normal nus university card for discount online","MoreFunc"
"2628","its da sizzle bro","None"
"2629","i think you could have what the prices would be in other countries","MoreFunc"
"2630","it would be nice if all the outfits modeled were available in store or on the website","Stock"
"2631","could you get a bigger given teeshirt range please","None"
"2632","make the clothes cheaper","Price"
"2633","personal shopping","MoreFunc"
"2634","particularly for the limited editions and really trendy groundbreaking designs in trainers","None"
"2635","more shine glamorous vases and  home accessories","Range"
"2636","cool and unique","None"
"2637","ur site rule  ","None"
"2638","everything is fine","None"
"2639","its such a shame","None"
"2640","there is no phone number and you havent called back yet","None"
"2641","the pictures should be more clearperhaps white background is better","Images"
"2642","have more sizes available to order","Size"
"2643","i like the format of your background and i would like it if you would have more options as in makes of shoes","Range|Navigation"
"2644","images of the dresses on a model is important to see how it fits","None"
"2645","the prices are a bit too high","Price"
"2646","love the new checkout ","Navigation"
"2647","lav it sou much","None"
"2648","just came across itb","None"
"2649","stock levels","Stock"
"2650","fails to load images sometimes","Latency"
"2651","i would order so much more if you did","None"
"2652","to somehow make the store checker more accurate","MoreFunc"
"2653","nice website","None"
"2654","lower your prices","Price"
"2655","lower the process","Price"
"2656","keep waiting or we can request the website to send us the notice when the item is there","MoreFunc"
"2657","none very good","None"
"2658","it would be very helpful if you said what length your trousers are","Size"
"2659","give me time to look at your site before you solicit feedback","Navigation"
"2660","being able to use vouchers online","MoreFunc"
"2661","deliver to france","Delivery"
"2662","add an option to order by price","MoreFunc"
"2663","check what store has what u want and your size","MoreFunc"
"2664","choice of shoes for kids needs to be better and we really like your adult shoes","Products|Range"
"2665","if i cannot buy them there is little need for me to view them","Stock"
"2666","thanks","None"
"2667","that i can see shoes like giuseppe menotti","Products"
"2668","maybe sell some size 9 shoes","Size"
"2669","i like the options bar at the side of the page","Navigation"
"2670","photos on an actual model with her statistics like nasty gal","Images|Size|MoreFunc"
"2671","cheaper clothes","Price"
"2672","i like the layout  well spaced","Navigation"
"2673","very good section","Range"
"2674","i like every thing about your site","None"
"2675","i font like that i have to give feedback","None"
"2676","reduce shipping costs","Delivery"
"2677","i was looking for the polished moisture cream","Products|Navigation"
"2678","show the euro prices","MoreFunc"
"2679","in store pickup","Delivery"
"2680","make it clear how to enter a student card discount when ordering online","None"
"2681","free delivery","Delivery"
"2682","it takes too long to get to the checkout","Latency"
"2683","more stocks pleeeeeeeeeeeeease","Stock"
"2684","maybe show all the items on a model instead of a mannequin to really see what the product looks like on","Images|MoreFunc"
"2685","amazing","None"
"2686","my nan has suffered a stroke  i am hoping to get some flowers to her","Products"
"2687","then its easier","None"
"2688","so far i love it","None"
"2689","faster updates on the stock availability in stores","Stock"
"2690","the site is nice and its easy to get around","Navigation"
"2691","could be a bit better lay out","Navigation"
"2692","slow when trying to pick viewing order","Latency"
"2693","i love your site","None"
"2694","i like the ease of shopping on the site","Navigation"
"2695","you can improve putting bigger size for images and black background for white items","Images|Navigation"
"2696","you should put a link to the mend site","Navigation|MoreFunc"
"2697","its functional no need for change","None"
"2698","lots of variety","Range"
"2699","cool","None"
"2700","well i have just filled up a shopping bag consisting of round 35 items and when i have gone to purchase my items the bag had emptied itself maybe if that hadnt of happened then i would of spent money instead i think i will go to river island","Latency"
"2701","stop charging for standard delivery","Delivery"
"2702","reduce prices","Price"
"2703","cant find some shoes in fashion that i want","Range"
"2704","if it would let me pay for my purchase it would be great","Latency"
"2705","i love this site","None"
"2706","i like the way your products are being displayed very clean and simple","Navigation"
"2707","lower the prices","Price"
"2708","make your clothes cheaper","Price"
"2709","its a great site","None"
"2710","i had to call the helpline and waited 10 minutes to cancel an order that i had placed as i had selected the wrong delivery day and there was no option to cancel or upgrade to next day","None"
"2711","not enough product selection","Range"
"2712","just a thought","None"
"2713","having a shopping cart that lasts longer than 24 hours","MoreFunc"
"2714","its slow","Latency"
"2715","the asps website is great because of the whole catwalk thing","MoreFunc"
"2716","make it cheaper i cant afford anything","Price"
"2717","i love everything about your site","None"
"2718","its great","None"
"2719","cheaper ","Price"
"2720","make your price cheaper","Price"
"2721","delivery to store","Delivery"
"2722","never had problems always easy to progress","Navigation"
"2723","show outfits on a model","None"
"2724","very good","None"
"2725","rubbish ","None"
"2726","great site","None"
"2727","i like the things you have just viewed bit and the clear layout","Navigation"
"2728","have a map of stores as part of store finder","MoreFunc"
"2729","more size 6 in stock","Size"
"2730","make the clothes cheaper i cant afford anything lo","Price"
"2731","the delivery charges are huge","Delivery"
"2732","i like the table","Products"
"2733","sign in fir returning  customers","Navigation"
"2734","trip tier","Products"
"2735","i would like to see size 16 women incited of size 810","Size"
"2736","how about a mend cataloger and giving pictures and letting the person click and see the item regardless if its out of stock even","MoreFunc"
"2737","free shipping option appearing","Delivery"
"2738","its pretty perfect","None"
"2739","more available sizes","Size"
"2740","very slow opening pages","Latency"
"2741","it takes quine a long time to load love it though","Latency"
"2742","no pictures will download so waste of time looking","Images"
"2743","i would really like the wish list to come back","MoreFunc"
"2744","great site  first time ive visited ","None"
"2745","clothing is overpriced","Price"
"2746","show reviews of the shoes that people have bought and can comment on","Navigation|MoreFunc"
"2747","i like all of the options","Navigation"
"2748","im looking for flowers with fragrance and it isnt a quality that jumps out at me from any of your words","Products|Navigation"
"2749","go away","None"
"2750","thanks for a great concept all in all","Navigation"
"2751","i would love if you could see how much it is in an australia dollar","MoreFunc"
"2752","everything is fine","None"
"2753","more high tops","Range"
"2754","bigger sizes","Size"
"2755","nice clothesbut expensive","Price|Products"
"2756","dont like the products which are shown","Products|Range"
"2757","cheaper","Price"
"2758","dress length","Size"
"2759","other websites have a quick view feature so when you hover over the item it shows an image of the front and back and also of the item being worn so you dont have to wait ages for the page to load","Images|MoreFunc"
"2760","show shipping costs more clearly as you add items to the shopping basket","Delivery|MoreFunc"
"2761","selling to spain","Delivery"
"2762","cheaper clothes gs","Price"
"2763","more of one shoulder tops","Range"
"2764","pl provide  vie wall links","MoreFunc"
"2765","more fast","Latency"
"2766","your zoom doesnt actually zoom in","Latency"
"2767","dont like the price of the delivery","Delivery"
"2768","it is easy to find products you are looking for","Products|Navigation"
"2769","i think you have sourced a good range of designers and its great to access fashion from boutiques abroad","Products|Range"
"2770","i love the improvements i think they are great","None"
"2771","i like this site because there are a lot of different brands and the selection of the products is very good","Products|Range"
"2772","isabel marat","Products"
"2773","its good","None"
"2774","not separately","None"
"2775","you keep deleting my shopping bag","Latency"
"2776","proceeding to payment could be a bit faster","MoreFunc"
"2777","more competitions ","MoreFunc"
"2778","looks great maybe some more color","Navigation"
"2779","you would get a lot more customers visiting you shop if you just lower the price","Price"
"2780","i love the layout44 its very easy to understand","Navigation"
"2781","some products are out of stock which are still listed on the site so i think that they should be removed until there is some stock","Stock"
"2782","it would be good to see picture of shoesboots etc being worn by models","Images"
"2783","the size filtering does not work  ie","Latency"
"2784","lower the prices","Price"
"2785","beautiful merchandises","Products"
"2786","whats a card number","None"
"2787","you need better photo quality on garments","Images"
"2788","loading speed of the website is pretty slow","Latency"
"2789","when im browsing and i click more please dont make page go all the way back to the top","MoreFunc"
"2790","difficult to understand the table with colorssizesif available","Navigation"
"2791","i love everything","None"
"2792","i think its fab","None"
"2793","delivery to argentina and other major countries","Delivery"
"2794","i would like to be able to narrow my search","MoreFunc"
"2795","great labels","Products"
"2796","easy to find what you like","Navigation"
"2797","i would love to see peoples comments on clothes","MoreFunc"
"2798","you dont deliver to norway","Delivery"
"2799","improve on the cookbook","MoreFunc"
"2800","i would like to see more smaller sizes eg","Size"
"2801","loving your sites design","Navigation"
"2802","expensive delivery fees","Delivery"
"2803","allow me to buy the samantha gold sequin dress","Products"
"2804","its okay","None"
"2805","picture clarity needs improvement","Images|Navigation"
"2806","change your model","Images"
"2807","liked the site","None"
"2808","arctic monkey","None"
"2809","accept returns inshore for items ordered through the website","MoreFunc"
"2810","nothing","None"
"2811","navigation is a bit slow and jumpy","Navigation"
"2812","great concept and selection","Range"
"2813","site is a bit slow","Latency"
"2814","bring back the wish list","MoreFunc"
"2815","i want to send email to you directly","MoreFunc"
"2816","add colors to the selection criteria","MoreFunc"
"2817","every time i try and read reviews i am unable to","Latency"
"2818","free delivery would improve it tenfold","Delivery"
"2819","very fed up  says sent password reminder","MoreFunc"
"2820","website does no allow to browse","Navigation"
"2821","its all great ","None"
"2822","clearer","None"
"2823","stop putting annoying pop ups on my screen","MoreFunc"
"2824","i would like a keep for later section","MoreFunc"
"2825","no uk telephone number should be needed","None"
"2826","also my basket keeps emptying all my items and it keeps signing me out","Latency"
"2827","it is awesooooooooooooooooooooooooooooooooooooooooooooome hh","None"
"2828","is this store located in new york ","None"
"2829","lower the price on things that just sit there for months on end in the sale category","Price"
"2830","i think your shopping network is","None"
"2831","ridiculous having to pay delivery on an order of 186","Delivery"
"2832","i dont like that the original pricing information for sale items is so volatile","Price"
"2833","lots of dresses without models so we can put our faces to them and see how wed look","Images"
"2834","i cant get rid of the size conversion guide to get back to the page i was looking at","Latency"
"2835","nothing ","None"
"2836","nothing","None"
"2837","remove the  need to signin every time you save something in your basket for later","MoreFunc"
"2838","make everything the price of prmiary stuff44 mi too poor to buy thing oxoxxoxoxoxoxoxoox lyly xxx","Price"
"2839","make it cheaper","Price"
"2840","more stock of items would make the site much better","Stock"
"2841","the time to refresh","Latency"
"2842","what i dislike is that you dont send it to malaysia","Delivery"
"2843","larger images would be better","Images"
"2844","faster service","None"
"2845","ship to america","Delivery"
"2846","an option so you can shop by brands in the shop","MoreFunc"
"2847","leave in porch","Delivery"
"2848","your sizing filter doesnt filter","Size"
"2849","its great","None"
"2850","category should divided more","MoreFunc"
"2851","helpful if there was someone on the computer modeling the sunglasses","Images|MoreFunc"
"2852","you should have free delivery more often","Delivery"
"2853","i love it","None"
"2854","i really like how everything is so easy to find and that its broken down in good categories ","Navigation"
"2855","often when returning to a browser page the icons get messed up and overlap each other  vvvvvvannoying","Latency"
"2856","very frustrating","Navigation"
"2857","state length of clothing","Size"
"2858","i like you site a lot","None"
"2859","i would like more ideas about what other items match with an item i am looking at eg","MoreFunc"
"2860","you could make it easier to find store opening hours","MoreFunc"
"2861","this is a good method","None"
"2862","i really wish that when i put items in my shopping bag to save them they wouldnt disappear after a few days","MoreFunc"
"2863","nothing","None"
"2864","have a wish list","MoreFunc"
"2865","the website is perfect and i enjoy shopping and looking through the products","Navigation"
"2866","free delivery to uk","Delivery"
"2867","i love your website and i cant wait to buy off you ","None"
"2868","your website is ok","None"
"2869","the cookbook provides a useful alternative when we want to view items on a model or gain inspiration","Navigation"
"2870","i find your site very accessible and easy to use","Navigation"
"2871","your bags are a little expensive","Price"
"2872","excellent","Products"
"2873","would be great if you could select more than one option at a time","Navigation"
"2874","you need shipping in brazil","Delivery"
"2875","make  your clothes cheaper","Price"
"2876","enabling me to sort the items according to price","Price|MoreFunc"
"2877","not sending out magazines advertising adidas gazelles at 35 and then having them on your website at 5999","None"
"2878","it would be nice to have a tracking system so that a customer can see at what point of the delivering process their package is at","Delivery"
"2879","nice clear and easy to use","Navigation"
"2880","everything","Navigation"
"2881","faster","MoreFunc"
"2882","what cup size is 12","Size"
"2883","glitch ","Latency"
"2884","put your clothes on models","Images"
"2885","to be able to use gift cards to buy online","MoreFunc"
"2886","i would like to see more items in the back in stock section though","Stock"
"2887","the verified by visa docent coll down ","Latency"
"2888","delivery price is too expensive","Delivery"
"2889","it has appeared in the search results","None"
"2890","to expensive","Price"
"2891","theres no option to change the language and theres no option to change the currency","MoreFunc"
"2892","search trousers by length","MoreFunc"
"2893","site is great","None"
"2894","site is really good","None"
"2895","the site is fine","None"
"2896","have a wish list where i can save products to buy later","MoreFunc"
"2897","can you please send your beautiful clothes to norway chip to norway","Delivery"
"2898","its rubbish","None"
"2899","the assistants are clearly directed that they should avoid giving refunds and having to go against shop policy and instead are very pushy about making you chose another pair","None"
